收盘,日期
1.103,2025-09-26
1.105,2025-09-29
1.101,2025-09-30
1.105,2025-10-09
1.123,2025-10-10
1.115,2025-10-13
1.133,2025-10-14
1.137,2025-10-15
1.141,2025-10-16
1.136,2025-10-17
1.148,2025-10-20
1.151,2025-10-21
1.15,2025-10-22
1.164,2025-10-23
1.15,2025-10-24
1.155,2025-10-27
1.15,2025-10-28
1.148,2025-10-29
1.15,2025-10-30
1.148,2025-10-31
1.162,2025-11-03
1.172,2025-11-04
1.172,2025-11-05
1.173,2025-11-06
1.178,2025-11-07
1.185,2025-11-10
1.183,2025-11-11
1.192,2025-11-12
1.191,2025-11-13
1.187,2025-11-14
1.179,2025-11-17
1.161,2025-11-18
1.16,2025-11-19
1.162,2025-11-20
1.134,2025-11-21
1.14,2025-11-24
1.144,2025-11-25
1.137,2025-11-26
1.134,2025-11-27
1.135,2025-11-28
1.146,2025-12-01
1.145,2025-12-02
1.144,2025-12-03
1.144,2025-12-04
1.145,2025-12-05
1.138,2025-12-08
1.127,2025-12-09
1.122,2025-12-10
1.114,2025-12-11
1.114,2025-12-12
1.118,2025-12-15
1.106,2025-12-16
1.109,2025-12-17
1.12,2025-12-18
1.123,2025-12-19
1.119,2025-12-22
1.118,2025-12-23
1.119,2025-12-24
1.122,2025-12-25
1.124,2025-12-26
1.125,2025-12-29
1.12,2025-12-30
1.12,2025-12-31
1.119,2026-01-05
1.129,2026-01-06
1.134,2026-01-07
1.13,2026-01-08
1.134,2026-01-09
1.138,2026-01-12
1.135,2026-01-13
1.129,2026-01-14
1.124,2026-01-15
1.111,2026-01-16
1.121,2026-01-19
1.132,2026-01-20
1.124,2026-01-21
1.136,2026-01-22
1.133,2026-01-23
