收盘,日期
0.599,2025-09-26
0.609,2025-09-29
0.615,2025-09-30
0.625,2025-10-09
0.601,2025-10-10
0.592,2025-10-13
0.576,2025-10-14
0.588,2025-10-15
0.586,2025-10-16
0.566,2025-10-17
0.573,2025-10-20
0.581,2025-10-21
0.577,2025-10-22
0.578,2025-10-23
0.589,2025-10-24
0.596,2025-10-27
0.594,2025-10-28
0.608,2025-10-29
0.598,2025-10-30
0.593,2025-10-31
0.594,2025-11-03
0.581,2025-11-04
0.585,2025-11-05
0.594,2025-11-06
0.592,2025-11-07
0.59,2025-11-10
0.584,2025-11-11
0.58,2025-11-12
0.592,2025-11-13
0.579,2025-11-14
0.573,2025-11-17
0.566,2025-11-18
0.567,2025-11-19
0.559,2025-11-20
0.544,2025-11-21
0.545,2025-11-24
0.553,2025-11-25
0.556,2025-11-26
0.554,2025-11-27
0.561,2025-11-28
0.566,2025-12-01
0.56,2025-12-02
0.556,2025-12-03
0.56,2025-12-04
0.568,2025-12-05
0.578,2025-12-08
0.574,2025-12-09
0.573,2025-12-10
0.567,2025-12-11
0.575,2025-12-12
0.567,2025-12-15
0.561,2025-12-16
0.569,2025-12-17
0.563,2025-12-18
0.565,2025-12-19
0.571,2025-12-22
0.569,2025-12-23
0.574,2025-12-24
0.577,2025-12-25
0.58,2025-12-26
0.579,2025-12-29
0.583,2025-12-30
0.579,2025-12-31
0.592,2026-01-05
0.601,2026-01-06
0.603,2026-01-07
0.601,2026-01-08
0.61,2026-01-09
0.627,2026-01-12
0.618,2026-01-13
0.619,2026-01-14
0.619,2026-01-15
0.62,2026-01-16
0.616,2026-01-19
0.608,2026-01-20
0.609,2026-01-21
0.609,2026-01-22
0.623,2026-01-23
