收盘,日期
0.96,2025-09-26
0.971,2025-09-29
0.975,2025-09-30
0.99,2025-10-09
0.972,2025-10-10
0.961,2025-10-13
0.96,2025-10-14
0.97,2025-10-15
0.973,2025-10-16
0.953,2025-10-17
0.956,2025-10-20
0.968,2025-10-21
0.968,2025-10-22
0.97,2025-10-23
0.981,2025-10-24
0.991,2025-10-27
0.99,2025-10-28
0.994,2025-10-29
0.991,2025-10-30
0.978,2025-10-31
0.978,2025-11-03
0.972,2025-11-04
0.972,2025-11-05
0.986,2025-11-06
0.986,2025-11-07
0.988,2025-11-10
0.982,2025-11-11
0.985,2025-11-12
0.993,2025-11-13
0.976,2025-11-14
0.969,2025-11-17
0.965,2025-11-18
0.972,2025-11-19
0.965,2025-11-20
0.944,2025-11-21
0.943,2025-11-24
0.954,2025-11-25
0.959,2025-11-26
0.957,2025-11-27
0.958,2025-11-28
0.969,2025-12-01
0.964,2025-12-02
0.959,2025-12-03
0.961,2025-12-04
0.968,2025-12-05
0.975,2025-12-08
0.969,2025-12-09
0.966,2025-12-10
0.959,2025-12-11
0.961,2025-12-12
0.959,2025-12-15
0.948,2025-12-16
0.964,2025-12-17
0.96,2025-12-18
0.964,2025-12-19
0.97,2025-12-22
0.973,2025-12-23
0.976,2025-12-24
0.978,2025-12-25
0.981,2025-12-26
0.977,2025-12-29
0.98,2025-12-30
0.974,2025-12-31
0.994,2026-01-05
1.007,2026-01-06
1.004,2026-01-07
0.998,2026-01-08
1.002,2026-01-09
1.004,2026-01-12
0.998,2026-01-13
0.998,2026-01-14
1.0,2026-01-15
1.001,2026-01-16
0.997,2026-01-19
0.992,2026-01-20
0.996,2026-01-21
0.993,2026-01-22
0.988,2026-01-23
