收盘,日期
100.034,2025-09-26
100.064,2025-09-29
100.033,2025-09-30
99.999,2025-10-09
100.005,2025-10-10
99.999,2025-10-13
100.0,2025-10-14
99.997,2025-10-15
100.0,2025-10-16
100.002,2025-10-17
100.001,2025-10-20
100.0,2025-10-21
99.998,2025-10-22
99.998,2025-10-23
100.005,2025-10-24
100.001,2025-10-27
100.0,2025-10-28
99.998,2025-10-29
100.002,2025-10-30
100.002,2025-10-31
99.998,2025-11-03
100.0,2025-11-04
100.0,2025-11-05
99.998,2025-11-06
100.005,2025-11-07
99.995,2025-11-10
99.998,2025-11-11
100.005,2025-11-12
99.999,2025-11-13
100.005,2025-11-14
99.998,2025-11-17
100.0,2025-11-18
99.999,2025-11-19
99.999,2025-11-20
100.008,2025-11-21
100.001,2025-11-24
100.001,2025-11-25
100.002,2025-11-27
100.005,2025-11-28
100.0,2025-12-01
100.009,2025-12-02
100.001,2025-12-03
100.001,2025-12-04
100.003,2025-12-05
100.001,2025-12-08
100.0,2025-12-09
100.001,2025-12-10
100.002,2025-12-11
100.002,2025-12-12
100.012,2025-12-15
100.002,2025-12-16
100.0,2025-12-17
99.999,2025-12-18
100.003,2025-12-19
100.0,2025-12-23
100.001,2025-12-24
100.01,2025-12-25
100.056,2025-12-26
100.037,2025-12-29
100.03,2025-12-30
100.013,2025-12-31
99.998,2026-01-05
99.995,2026-01-06
99.993,2026-01-07
100.0,2026-01-08
100.001,2026-01-09
99.998,2026-01-12
99.999,2026-01-13
99.997,2026-01-14
99.998,2026-01-15
100.002,2026-01-16
100.0,2026-01-19
99.999,2026-01-20
100.002,2026-01-21
100.02,2026-01-22
100.021,2026-01-23
